name,level,type,city,district,address,longitude,latitude,rating_amount,rating_score,rating_average,google
財團法人一粒麥子社會福利慈善事業會鸞山,C,巷弄長照站,臺東縣,延平鄉,臺東縣延平鄉鸞山村1鄰鸞山路16號,121.1506577,22.89865303,38,110,2.894736842,3.3
財團法人一粒麥子社會福利慈善事業基金會永康,C,巷弄長照站,臺東縣,延平鄉,臺東縣延平鄉永康村泰平路43號,121.1152115,22.9278965,49,245,5,4.2
臺縣延平鄉桃源社區發展協會桃源,C,巷弄長照站,臺東縣,延平鄉,臺東縣延平鄉桃源村1鄰32號,121.0849686,22.90252113,7,13,1.857142857,3.2
敏金精神護理之家,B,喘息服務,新北市,蘆洲區,新北市蘆洲區光明路85巷15號,121.4611053,25.08768654,28,87,3.107142857,2.2
新北市私立永心居家長照機構,B,喘息服務,新北市,蘆洲區,新北市蘆洲區正義里民權路68巷8號,121.4754333,25.08763123,37,185,5,3.5
新北市政府委託財團法人新北市大樹社會福利基金會辦理蘆洲集賢社區長照機構,B,日間照顧服務,新北市,蘆洲區,新北市蘆洲區集賢路245號3樓,121.4817276,25.08474922,48,158,3.291666667,2.2
財團法人中華民國佛教慈濟慈善事業基金會新北市私立慈濟居家長照機構,C,巷弄長照站,新北市,蘆洲區,新北市蘆洲區正義里長樂路125號1樓,121.4618912,25.08773994,14,34,2.428571429,3.9
新北市私立蕙心居家式服務類長期照顧服務機構,A,個案管理服務,新北市,蘆洲區,新北市蘆洲區中路里中正路185巷31弄34號,121.4669571,25.08351135,33,102,3.090909091,2.8
私立三民護理之家,B,喘息服務,新北市,蘆洲區,新北市蘆洲區三民路26巷51號1樓、2樓,121.4780502,25.08340263,44,176,4,3.3
家妘精神護理之家,B,喘息服務,新北市,蘆洲區,新北市蘆洲區長榮路410號2-4樓,121.4597397,25.08808899,39,82,2.102564103,4.8
社團法人台灣新希望社區關懷協會,C,巷弄長照站,新北市,蘆洲區,新北市蘆洲區中原里9鄰中正路241號3樓,121.4678345,25.08666801,15,75,5,3.4
知達健保藥局,B,專業照護服務,新北市,蘆洲區,新北市蘆洲區長榮路502號,121.4596252,25.08972549,9,36,4,1.4
寶護企業社附設新北市私立寶護居家長照機構,B,居家服務,新北市,蘆洲區,新北市蘆洲區中山二路12號2樓,121.4753418,25.08193588,29,122,4.206896552,3.4
社團法人台灣多元社會福利協會-蘆洲安德,C,巷弄長照站,新北市,蘆洲區,新北市蘆洲區樓厝里復興路274號1樓,121.4804764,25.08976364,19,78,4.105263158,3.7
財團法人新北市基督徒蘆洲禮拜堂,C,巷弄長照站,新北市,蘆洲區,新北市蘆洲區仁德里三民路26巷71弄2號B1,121.478569,25.08347702,5,13,2.6,3.9
長安骨科診所,C,巷弄長照站,新北市,蘆洲區,新北市蘆洲區永康里長安街277號1樓,121.4583664,25.08416748,7,18,2.571428571,4.3
社團法人中國青年救國團-蘆洲國民運動中心,C,巷弄長照站,新北市,蘆洲區,新北市蘆洲區正義里長樂路235-1號(蘆洲國民運動中心),121.4622879,25.09119225,23,101,4.391304348,2.4
新北市蘆洲區光明里辦公處,C,巷弄長照站,新北市,蘆洲區,新北市蘆洲區中原里9鄰中正路241號3樓,121.4678268,25.08672714,45,144,3.2,2.8
顏鴻仁家庭醫學科診所,B,居家失能個案家庭醫師照護服務,新北市,蘆洲區,新北市蘆洲區民族路127號1號,121.4797287,25.08724022,34,82,2.411764706,4
新北市私立捷安護理之家,B,喘息服務,新北市,蘆洲區,新北市蘆洲區中山一路300號1-3樓,121.4701233,25.07807541,38,137,3.605263158,3.3
新北市私立恩祥老人長期照顧中心,B,喘息服務,新北市,蘆洲區,新北市蘆洲區三民路26巷51號3樓,121.4780502,25.08340263,49,245,5,4.8
新北市蘆洲區水湳社區發展協會,C,巷弄長照站,新北市,蘆洲區,新北市蘆洲區水河里民族路426巷17號,121.4729156,25.09289742,48,211,4.395833333,4.9
蓮心護理之家,B,喘息服務,新北市,蘆洲區,新北市蘆洲區環堤大道116號1-5樓,121.4554901,25.08696365,33,165,5,3.7
社團法人燈塔全人關懷協會,C,巷弄長照站,新北市,蘆洲區,新北市蘆洲區永康里長安街220巷14號,121.4591217,25.0848217,23,115,5,2
新北市蘆洲區衛生所,B,居家失能個案家庭醫師照護服務,新北市,蘆洲區,新北市蘆洲區中央路58號,121.4732666,25.08394432,18,58,3.222222222,3
新北市蘆洲區愛心關懷協會集賢關懷站,C,巷弄長照站,新北市,蘆洲區,新北市蘆洲區仁義里集賢路245號3樓,121.4816055,25.08481216,14,42,3,3.7
新北市蘆洲區福祿壽協會,C,巷弄長照站,新北市,蘆洲區,新北市蘆洲區南港里永平街32巷69弄5號3樓,121.4597244,25.09327316,8,26,3.25,2.4
社團法人台灣新希望社區關懷協會-鷺江站,C,巷弄長照站,新北市,蘆洲區,新北市蘆洲區鷺江里民族路7號(鷺江國小),121.4761353,25.08435631,45,225,5,3.6
民族骨科診所,C,巷弄長照站,新北市,蘆洲區,新北市蘆洲區信義里民族路87號1、2樓,121.4794312,25.08621407,27,105,3.888888889,1.6
德興診所,C,巷弄長照站,新北市,蘆洲區,新北市蘆洲區福安里復興路67號1樓,121.4760056,25.08730888,47,235,5,5
財團法人中華民國佛教慈濟慈善事業基金會-蘆洲靜思堂,C,巷弄長照站,新北市,蘆洲區,新北市蘆洲區長樂路125號,121.4618912,25.08773994,2,6,3,4.6
臺中市私立樂銀居家長照機構,B,居家服務,臺中市,東區,臺中市東區富台里富台東街46號4樓之1,120.6909561,24.14369965,12,52,4.333333333,1.5
臺中市私立中台灣居家式服務類長期照顧服務機構,B,居家服務,臺中市,東區,臺中市東區振興里台中路129號4樓B室,120.6840057,24.13262749,35,116,3.314285714,2.8
私立康達居家長照機構,B,專業照護服務,臺中市,東區,臺中市東區東橋里大振街105號2樓,120.6918793,24.12804604,42,185,4.404761905,2.4
翔新診所,A,個案管理服務,臺中市,東區,臺中市東區東英里21鄰十甲東路768號,120.7103043,24.14824295,13,49,3.769230769,4.1
京德銀髮股份有限公司附設臺中市私立秀老郎居家長照機構,B,居家服務,臺中市,東區,臺中市東區振興里大公街57號1樓,120.6859741,24.13343811,7,22,3.142857143,2.2
毓祥護理之家,B,喘息服務,臺中市,東區,臺中市東區六順路7號,120.6987762,24.12546539,49,167,3.408163265,3.4
美家人力資源股份有限公司附設私立樂齡居家長照機構,A,個案管理服務,臺中市,東區,臺中市東區東英里三賢街166號3樓,120.7072601,24.14308357,10,20,2,4.5
有限責任臺中市橋僾照顧服務勞動合作社,C,巷弄長照站,臺中市,東區,臺中市東區東南里十甲路35巷7號,120.6959229,24.14526749,2,5,2.5,3.8
社團法人臺中市秀老郎公益服務協會,B,交通接送服務,臺中市,東區,臺中市東區振興里南門大公街57號,120.6859741,24.13343811,6,17,2.833333333,1.8
新盛物理治療所,B,專業照護服務,臺中市,東區,臺中市東區復興路四段17巷6號1樓,120.683377,24.1351719,13,61,4.692307692,2.2
社團法人台中市社會關懷服務協會私立活力勇居家長照機構,B,喘息服務,臺中市,東區,臺中市東區富仁里雙十路一段4之33號9樓,120.6861954,24.14706039,42,185,4.404761905,4.2
社團法人臺中市綠生活創意行動協會,B,交通接送服務,臺中市,東區,臺中市東區自由路四段368號1樓,120.7071915,24.14258385,28,73,2.607142857,2
臺中市私立東區樂業路社區式服務類長期照顧服務機構,B,家庭托顧服務,臺中市,東區,臺中市東區東英里樂業路451巷47號1樓,120.7073441,24.137743,32,128,4,2.8
正興居家護理所,B,專業照護服務,臺中市,東區,臺中市東區東信里振興路433之2號1樓,120.7050629,24.13073158,40,148,3.7,4.7
黃純義內小兒科診所,B,居家失能個案家庭醫師照護服務,臺中市,東區,臺中市東區復興路四段49號,120.684063,24.135193,7,11,1.571428571,5
台中市德康護理之家,B,喘息服務,臺中市,東區,臺中市東區玉皇街63號6樓及7樓,120.6937103,24.14723015,33,165,5,2.7
有限責任臺中市橋僾照顧服務勞動合作社私立橋僾居家長照機構,A,個案管理服務,臺中市,東區,臺中市東區東南里十甲路35巷4弄8號1樓,120.6961441,24.14500618,36,180,5,3
財團法人台灣省私立毓得社會福利基金會,B,交通接送服務,臺中市,東區,臺中市東區南門六順路7號,120.6987762,24.12546539,12,60,5,3.3
社團法人台灣長期照護推廣協會附設臺中市私立青青居家長照機構,B,居家服務,臺中市,東區,臺中市東區東南里精武路63號1樓,120.6954346,24.14782143,30,150,5,4.6
汯申物理治療所,B,專業照護服務,臺中市,東區,臺中市東區振興里一心街329號,120.7020645,24.13780975,46,170,3.695652174,4.1
台新醫院,B,專業照護服務,臺中市,東區,臺中市東區振興路439-3號,120.7054062,24.13043594,9,42,4.666666667,1.5
惟康耳鼻喉科診所,B,居家失能個案家庭醫師照護服務,臺中市,東區,臺中市東區建成路662號,120.6905289,24.13202858,12,59,4.916666667,3.6
社團法人臺中市東信社區發展協會,C,巷弄長照站,臺中市,東區,臺中市東區東信里十甲東路２６７號,120.7053299,24.1322937,22,110,5,3.3
臺中市私立敬馨老人長期照顧中心,B,喘息服務,臺中市,東區,臺中市東區成功自由路三段314巷2號,120.6951904,24.14235687,10,37,3.7,3
惠群護理之家,B,喘息服務,臺中市,東區,臺中市東區自由路三段276號,120.6936035,24.14251518,13,52,4,3.6
台灣長期照護推廣協會,B,交通接送服務,臺中市,東區,臺中市東區精武路63號,120.6954346,24.14782143,35,77,2.2,2.9
臺中市私立惠群老人長期照顧中心,B,喘息服務,臺中市,東區,臺中市東區干城里自由路三段276號5樓,120.6936035,24.14251518,4,20,5,1.8
育民診所,B,居家失能個案家庭醫師照護服務,臺中市,東區,臺中市東區台中路73號1F,120.6834564,24.13383293,41,172,4.195121951,3.3
中國醫藥大學附設醫院台中東區分院,B,專業照護服務,臺中市,東區,臺中市東區自由路3段296號,120.694811,24.1425786,14,48,3.428571429,3.7
佑佑診所,B,居家失能個案家庭醫師照護服務,臺中市,東區,臺中市東區十甲路501號1樓,120.710845,24.144748,17,70,4.117647059,3.8
有限責任台灣怡嘉看護家事管理勞動合作社附設臺中市私立怡嘉居家長照機構,B,喘息服務,臺中市,潭子區,臺中市潭子區頭家里得福街118號1樓,120.6968079,24.19462967,50,160,3.2,5
佛教慈濟醫療財團法人台中慈濟醫院,A,個案管理服務,臺中市,潭子區,臺中市潭子區豐興路一段66.88號,120.7135239,24.19492531,40,200,5,3.3
臺中市伯樂城鄉關懷協會,C,巷弄長照站,臺中市,潭子區,臺中市潭子區頭家東里中興北路60號,120.7046051,24.19156075,11,41,3.727272727,3.7
臺中市潭仔墘社區文化協會,C,巷弄長照站,臺中市,潭子區,臺中市潭子區頭家里和平路16巷38號,120.6989059,24.19519043,3,11,3.666666667,2.2
臺中市潭子區大豐社區發展協會,C,巷弄長照站,臺中市,潭子區,臺中市潭子區大豐里潭富路二段157巷5-1號,120.6959305,24.2219677,6,20,3.333333333,3.2
社團法人臺中市傳承行善團協會,C,巷弄長照站,臺中市,潭子區,臺中市潭子區潭陽里福潭路312號,120.7103348,24.2082653,14,53,3.785714286,2.7
淨新診所,B,專業照護服務,臺中市,潭子區,臺中市潭子區中山路二段391巷5號,120.7047501,24.21291161,45,185,4.111111111,3.6
台灣家安社區關懷服務協會,B,交通接送服務,臺中市,潭子區,臺中市潭子區福貴路689號,120.6986084,24.17501068,15,66,4.4,4.1
臺中市潭子區家福健康促進協會,C,巷弄長照站,臺中市,潭子區,臺中市潭子區家福里頭張路一段117巷10號,120.6988907,24.19414139,27,119,4.407407407,4.2
有限責任臺中市第一幸福平安居家照顧勞動合作社私立第一幸福平安居家長照機構,B,喘息服務,臺中市,潭子區,臺中市潭子區甘蔗里5鄰勝利11街26號1樓,120.7011719,24.21269226,46,124,2.695652174,3.3
臺中市私立幸福之家社區式服務類長期照顧服務機構,B,家庭托顧服務,臺中市,潭子區,臺中市潭子區潭興路二段495巷3號,120.7065659,24.21139717,5,21,4.2,5
洪大為復健科診所,B,專業照護服務,臺中市,潭子區,臺中市潭子區潭興路三段13號,120.7045746,24.21149254,45,171,3.8,3.6
佳佑診所,B,居家失能個案家庭醫師照護服務,臺中市,潭子區,臺中市潭子區勝利路319號1樓,120.7004089,24.21408463,36,119,3.305555556,2.9
臺中市私立孝親園老人長期照顧中心,B,喘息服務,臺中市,潭子區,臺中市潭子區雅豐街197巷8號,120.6935349,24.22218895,49,245,5,3.2
臺中市潭陽社區總體營造協會,C,巷弄長照站,臺中市,潭子區,臺中市潭子區潭陽里中山路二段237巷9號,120.7036667,24.20979881,41,205,5,1.4
社團法人大心福利服務共創協會,C,巷弄長照站,臺中市,潭子區,臺中市潭子區潭陽里中山路2段241巷7號,120.7039337,24.20980072,29,145,5,1.8
臺中市感恩關懷協會,C,巷弄長照站,臺中市,潭子區,臺中市潭子區福仁里圓通南路109號,120.7076416,24.20683289,49,167,3.408163265,3.4
周肇銘診所,B,專業照護服務,臺中市,潭子區,臺中市潭子區中山路二段394號,120.7054239,24.2148739,17,63,3.705882353,3.6
高雄市甲仙區大田社區發展協會,B,營養餐飲服務,高雄市,甲仙區,高雄市甲仙區大田里新興路49之1號,120.5824661,23.07746315,6,17,2.833333333,3.4
高雄市甲仙區甲仙社區發展協會,C,巷弄長照站,高雄市,甲仙區,高雄市甲仙區和安里中山路56號,120.5871048,23.08366394,19,59,3.105263158,2
明和居家物理治療所,B,專業照護服務,高雄市,甲仙區,高雄市甲仙區和安街13號,120.5894547,23.08219147,43,181,4.209302326,2.7
彰化基督教醫療財團法人員林基督教醫院,A,個案管理服務,彰化縣,員林市,彰化縣員林市南平里莒光路456號,120.567215,23.96282387,20,92,4.6,1.8
員榮醫療社團法人員榮醫院,B,交通接送服務,彰化縣,員林市,彰化縣員林市中正路201號,120.5749054,23.95344353,3,9,3,4.1
財團法人彰化縣私立青山社會福利慈善事業基金會附設彰化縣私立好幫手居家式服務類長期照顧服務機構,B,居家服務,彰化縣,員林市,彰化縣員林市林森路231巷1號,120.5773163,23.9587822,15,50,3.333333333,4.2
社團法人彰化縣白玉功德會附設彰化縣私立秀老郎綜合式服務類長期照顧服務機構,A,個案管理服務,彰化縣,員林市,彰化縣員林市至平街50巷39號,120.5659332,23.96020699,49,147,3,2.8
員林何醫院,B,交通接送服務,彰化縣,員林市,彰化縣員林市中山里民族街33號,120.5705643,23.95712662,2,10,5,2.9
聯宏人力資源管理顧問股份有限公司附設彰化縣私立聯宏居家長照機構,B,居家服務,彰化縣,員林市,彰化縣員林市新生里北合街55號,120.5667648,23.95966148,15,75,5,5
財團法人彰化縣私立青山社會福利慈善事業基金會,A,個案管理服務,彰化縣,員林市,彰化縣員林市林森路231巷1號,120.5773163,23.9587822,44,88,2,3.2
財團法人台灣基督教長老教會彰化中會員東路教會,C,巷弄長照站,彰化縣,員林市,彰化縣員林市浮圳里浮圳里員東路1段浮圳南巷14號,120.591095,23.96091461,37,118,3.189189189,3.7
彰化縣私立好朋友居家長照機構,B,居家服務,彰化縣,員林市,彰化縣員林市中正里林森路231巷26號,120.5761642,23.95864105,48,96,2,4.1
社團法人彰化縣愛加倍社區服務協會附設彰化縣私立愛加倍居家長照機構,B,營養餐飲服務,彰化縣,員林市,彰化縣員林市崙雅里員水路一段449巷23號,120.5706329,23.95875549,31,146,4.709677419,3.2
惠來醫療社團法人宏仁醫院,B,專業照護服務,彰化縣,員林市,彰化縣員林市惠來街89號,120.5702972,23.95496559,14,50,3.571428571,3.2
社團法人彰化縣愛加倍社區服務協會,C,巷弄長照站,彰化縣,員林市,彰化縣員林市三義里三義里三義路105號,120.5673141,23.95542717,26,112,4.307692308,2.7
恩惠居家護理所,B,專業照護服務,彰化縣,員林市,彰化縣員林市育英路466號,120.5738907,23.9654789,27,103,3.814814815,5
財團法人彰化縣私立廣成社會福利慈善事業基金會附設老人安養中心,B,喘息服務,彰化縣,員林市,彰化縣員林市員水路一段102巷76號,120.6029358,23.95077705,6,21,3.5,3.3
員榮醫療社團法人附設員榮居家護理所,B,專業照護服務,彰化縣,員林市,彰化縣員林市中正路201號,120.5747986,23.95364952,27,119,4.407407407,3.3
財團法人中華民國佛教慈濟慈善事業基金會員林市,C,巷弄長照站,彰化縣,員林市,彰化縣員林市浮圳里浮圳里員東路一段465號,120.5895615,23.96166039,20,60,3,4.1
彰化縣私立大心居家長照機構,B,喘息服務,彰化縣,員林市,彰化縣員林市中正里育英路22巷11號,120.5763092,23.9580822,50,190,3.8,3.4
財團法人彰化縣私立青山社會福利慈善事業基金會附設彰化縣私立銀采社區式服務類長期照顧服務機構,B,日間照顧服務,彰化縣,員林市,彰化縣員林市林森路231巷1號,120.5773163,23.9587822,2,8,4,2.9
社團法人彰化縣家樂福人文生活關懷協進會,B,喘息服務,彰化縣,員林市,彰化縣員林市中正里中正里林森路231巷1號,120.5772858,23.95862579,12,28,2.333333333,3.2
員林何醫院附設樂星居家護理所,B,專業照護服務,彰化縣,員林市,彰化縣員林市中山里民族街33號,120.570488,23.95714569,40,200,5,3.5
陽光種子職能治療所,B,專業照護服務,彰化縣,員林市,彰化縣員林市成功東路388號,120.5808029,23.95767593,47,235,5,2.5
財團法人彰化縣私立希望社會福利慈善事業基金會附設彰化縣私立希望居家式服務類長期照顧服務機構,B,喘息服務,彰化縣,員林市,彰化縣員林市興隆街108號3樓,120.5633087,23.96746254,18,32,1.777777778,2.8
社團法人彰化縣白玉功德會附設彰化縣私立秀老郎綜合式服務類長期照顧機構,C,巷弄長照站,彰化縣,員林市,彰化縣員林市新生里新生路235號,120.5685196,23.96155739,37,181,4.891891892,3.4
黃建成診所,B,喘息服務,彰化縣,員林市,彰化縣員林市大埔里大埔里員大路二段167巷61號,120.554718,23.97379303,27,73,2.703703704,5
銀采社會企業有限公司附設彰化縣私立家樂福居家長照機構,B,居家服務,彰化縣,員林市,彰化縣員林市中正里林森路231巷1號,120.5772858,23.95862579,18,59,3.277777778,4.3
溫佳健康生活有限公司附設彰化縣私立溫佳居家長照機構,B,居家服務,彰化縣,員林市,彰化縣員林市中正里林森路231巷15號1樓,120.5766068,23.95847702,21,105,5,2.4
彰化縣員林市新生社區發展協會,C,巷弄長照站,彰化縣,員林市,彰化縣員林市新生里新生里新生路196號,120.5689087,23.96051598,40,148,3.7,4.3
社團法人彰化縣白玉功德會,A,個案管理服務,彰化縣,員林市,彰化縣員林市新生里至平街50巷39號,120.5659332,23.96020699,40,168,4.2,3.6
員郭醫院,B,交通接送服務,彰化縣,員林市,彰化縣員林市員林大道六段51號,120.5618362,23.96000481,33,122,3.696969697,5
慈心護理之家員林市三義里,C,巷弄長照站,彰化縣,員林市,彰化縣員林市三義里三義里員鹿路245巷112號,120.56353,23.95268059,29,131,4.517241379,3
員生醫院,B,專業照護服務,彰化縣,員林市,彰化縣員林市莒光路359號,120.5663681,23.95930862,42,210,5,3.1
和安護理之家,B,喘息服務,彰化縣,員林市,彰化縣員林市員水路一段580巷25號,120.5926056,23.95391083,28,112,4,3.6
良成護理之家,B,喘息服務,彰化縣,員林市,彰化縣員林市新義街85號1樓,120.5675125,23.95742607,10,29,2.9,3
彰化基督教醫療財團法人附設員林基督教居家護理所,B,專業照護服務,彰化縣,員林市,彰化縣員林市莒光路456號,120.567215,23.96282387,42,71,1.69047619,3.9
大家好居家物理治療所,B,專業照護服務,彰化縣,員林市,彰化縣員林市西興街38巷14號,120.5635452,23.96498871,43,108,2.511627907,5
奇異恩典居家護理所,B,專業照護服務,彰化縣,員林市,彰化縣員林市員集路2段339號1樓,120.5763931,23.94360733,45,225,5,4
員星護理之家,B,喘息服務,彰化縣,員林市,彰化縣員林市員集路1段466巷85弄7號,120.5800552,23.93336487,20,100,5,1.9
惠來醫療社團法人附設清馨居家護理所,B,專業照護服務,彰化縣,員林市,彰化縣員林市惠來街89號,120.5702972,23.95496559,16,56,3.5,3.9
鎮興社區發展協會,C,巷弄長照站,彰化縣,員林市,彰化縣員林市振興里山腳路三段170巷9號,120.6023865,23.95291901,5,21,4.2,2.7
彰化縣私立顧老照居家長照機構,B,居家服務,彰化縣,員林市,彰化縣員林市南平里新義街346號1樓,120.5677643,23.96399117,24,84,3.5,3
彰化縣私立員林社區式服務類長期照顧服務機構,B,家庭托顧服務,彰化縣,員林市,彰化縣員林市南平里南平東街9巷5號,120.564209,23.9653244,22,88,4,3.3
萬榮鄉衛生所附設居家護理所,B,專業照護服務,花蓮縣,萬榮鄉,花蓮縣萬榮鄉12號,121.4100952,23.7146759,45,225,5,2.8
花蓮縣萬榮鄉紅葉社區發展協會,B,喘息服務,花蓮縣,萬榮鄉,花蓮縣萬榮鄉萬榮村紅葉9號,121.4100418,23.71427536,8,26,3.25,4.9
花蓮縣萬榮鄉衛生所,A,個案管理服務,花蓮縣,萬榮鄉,花蓮縣萬榮鄉萬榮村萬榮12號,121.4096375,23.71517563,33,106,3.212121212,4.4
萬榮鄉馬遠社區發展協會-C 級長照站,B,喘息服務,花蓮縣,萬榮鄉,花蓮縣萬榮鄉馬遠村馬遠31號,121.3623962,23.5771389,42,105,2.5,4
花蓮縣丹群布農族文藝發展協會,C,巷弄長照站,花蓮縣,萬榮鄉,花蓮縣萬榮鄉馬遠村9鄰210號,121.3690262,23.52642632,37,148,4,4.3
社團法人花蓮縣多加全人關懷協會,C,巷弄長照站,花蓮縣,萬榮鄉,花蓮縣萬榮鄉明利村2鄰27之2號,121.4140854,23.71009827,33,86,2.606060606,4.6
花蓮縣萬榮鄉馬遠社區發展協會,C,巷弄長照站,花蓮縣,萬榮鄉,花蓮縣萬榮鄉馬遠村2鄰31號,121.3623962,23.5771389,23,113,4.913043478,5
承恩護理之家,B,喘息服務,桃園市,平鎮區,桃園市平鎮區和平路86號6樓、7樓,121.2209702,24.94802284,45,86,1.911111111,4.6
樂齡生活事業股份有限公司平鎮公司,B,輔具及居家無障礙環境服務,桃園市,平鎮區,桃園市平鎮區環南路38號,121.2064667,24.95622444,23,104,4.52173913,3.7
陽明醫院附設居家護理所,B,專業照護服務,桃園市,平鎮區,桃園市平鎮區延平路二段56號3樓,121.212471,24.95009422,23,67,2.913043478,4.9
財團法人桃園市甡光社會福利基金會附設桃園市私立甡光老人長期照顧中心,B,喘息服務,桃園市,平鎮區,桃園市平鎮區南平路二段516巷99號,121.1930847,24.92380714,3,15,5,1.6
信醫物理治療所,B,專業照護服務,桃園市,平鎮區,桃園市平鎮區金陵路三段197巷1弄21-2號,121.2281494,24.92669487,49,147,3,4.1
平鎮佳醫護理之家,B,喘息服務,桃園市,平鎮區,桃園市平鎮區東光路23巷18號,121.2541351,24.91793633,48,173,3.604166667,3.3
揚明護理之家,B,喘息服務,桃園市,平鎮區,桃園市平鎮區金陵路2段268號,121.2242889,24.93730354,48,115,2.395833333,2.4
桃園市私立聯新居家式服務類長期照顧服務機構,B,喘息服務,桃園市,平鎮區,桃園市平鎮區廣泰路77號,121.2052994,24.94669151,11,31,2.818181818,3.1
仁仁居家護理所,B,專業照護服務,桃園市,平鎮區,桃園市平鎮區環南路二段280號18樓-1,121.2146606,24.93994522,21,74,3.523809524,3.5
聯新醫院,B,專業照護服務,桃園市,平鎮區,桃園市平鎮區廣泰路77號,121.2052994,24.94669151,3,13,4.333333333,3.7
財團法人桃園市私立國宏老人長期照顧中心,B,喘息服務,桃園市,平鎮區,桃園市平鎮區北貴里關爺東路19-5號,121.2206116,24.9292984,20,76,3.8,2
桃園市平鎮區廣仁里辦公處,C,巷弄長照站,桃園市,平鎮區,桃園市平鎮區廣仁里廣南路151號,121.206543,24.93993187,10,50,5,4.7
桃園市平鎮區建安社區發展協會,C,巷弄長照站,桃園市,平鎮區,桃園市平鎮區建安里平東路688號,121.2387085,24.91246033,25,105,4.2,5
桃園市私立瑞生老人長期照顧中心,B,喘息服務,桃園市,平鎮區,桃園市平鎮區金陵路5段32-2號,121.2309723,24.91113472,33,125,3.787878788,2.8
桃園市平鎮區東勢社區發展協會,C,巷弄長照站,桃園市,平鎮區,桃園市平鎮區東勢里金陵路五段55號,121.2314682,24.91046715,4,19,4.75,3.1
聯恩診所,B,居家失能個案家庭醫師照護服務,桃園市,平鎮區,桃園市平鎮區中豐路南勢二段102號,121.2106476,24.91678619,33,142,4.303030303,3
桃園市平鎮區義興里辦公處,C,巷弄長照站,桃園市,平鎮區,桃園市平鎮區義興里義興街80號,121.2092361,24.94974327,33,99,3,4.5
桃園市安平鎮庄文化協會,C,巷弄長照站,桃園市,平鎮區,桃園市平鎮區鎮興里中興路平鎮段229號,121.1934891,24.90609169,18,68,3.777777778,2.6
桃園市泓樂身心關懷協會附設桃園市私立梧桐樹社區式服務類長期照顧服務機構,B,日間照顧服務,桃園市,平鎮區,桃園市平鎮區南東路2號4樓,121.2119751,24.91941071,3,13,4.333333333,4
桃園市平鎮區福林里辦公處,C,巷弄長照站,桃園市,平鎮區,桃園市平鎮區福林里東豐路326號,121.2190399,24.90197754,36,162,4.5,3.1
桃園市平鎮區北勢社區發展協會,C,巷弄長照站,桃園市,平鎮區,桃園市平鎮區北華里振平街153號,121.2436829,24.92369843,33,36,1.090909091,1.6
桃園市平鎮區義民社區發展協會,C,巷弄長照站,桃園市,平鎮區,桃園市平鎮區義民里復旦路2段23巷8號,121.2050171,24.94739151,34,61,1.794117647,3.4
桃園市平鎮區三安社區發展協會,C,巷弄長照站,桃園市,平鎮區,桃園市平鎮區東安里龍南路430巷10-14號,121.2387085,24.91246033,11,44,4,2.7
天成醫療社團法人天晟醫院平鎮區,A,個案管理服務,桃園市,平鎮區,桃園市平鎮區中豐路南勢二段117號三樓,121.1987686,24.91321754,16,69,4.3125,2.6
福樂居家物理治療所,B,專業照護服務,桃園市,平鎮區,桃園市平鎮區文化街236巷5號1樓,121.1855545,24.94808769,48,240,5,5
桃園市平鎮區守望相助推廣協會,C,巷弄長照站,桃園市,平鎮區,桃園市平鎮區新勢里新德街9號,121.2168198,24.94801331,16,66,4.125,3.5
新永和醫院,B,專業照護服務,桃園市,平鎮區,桃園市平鎮區延平路一段81號,121.2011719,24.91259575,27,111,4.111111111,3.6
桃園市平鎮區貿易里辦公處,C,巷弄長照站,桃園市,平鎮區,桃園市平鎮區貿易里貿五路36號,121.2526932,24.92752647,14,55,3.928571429,4.3
桃園市平鎮區衛生所,B,專業照護服務,桃園市,平鎮區,桃園市平鎮區振興路1號,121.2181702,24.94546127,13,29,2.230769231,3.3
泓樂樂齡事業有限公司附設桃園市私立鳳凰居綜合長照機構,B,居家服務,桃園市,平鎮區,桃園市平鎮區南東路2號4樓之1,121.2119751,24.91941071,33,139,4.212121212,5
桃園市平鎮區獅子林社區發展協會,C,巷弄長照站,桃園市,平鎮區,桃園市平鎮區北貴里大仁街46號,121.2205124,24.94224358,26,112,4.307692308,2.8
桃園市平鎮區廣興里辦公處,C,巷弄長照站,桃園市,平鎮區,桃園市平鎮區廣興里明德北路11號,121.2145081,24.95340347,3,12,4,3.9
桃園市平鎮區復興里辦公處,C,巷弄長照站,桃園市,平鎮區,桃園市平鎮區復興里復興街55號,121.2049561,24.95422745,22,110,5,3.2
維賢診所,B,居家失能個案家庭醫師照護服務,桃園市,平鎮區,桃園市平鎮區和平路125號1樓,121.2206497,24.94725418,4,12,3,3.2
桃園市平鎮區高連社區發展協會,C,巷弄長照站,桃園市,平鎮區,桃園市平鎮區高雙里高雙路80號,121.2246323,24.93741608,40,116,2.9,3.4
財團法人中國基督教靈糧世界佈道會中壢靈糧堂,C,巷弄長照站,桃園市,平鎮區,桃園市平鎮區北華里環南路3段121號2樓,121.2197037,24.94023895,10,33,3.3,3.9
桃園市平鎮區新榮里辦公處,C,巷弄長照站,桃園市,平鎮區,桃園市平鎮區高雙里振興西路112號,121.2143097,24.94585991,49,221,4.510204082,4.6
